,utt,label,wavfile
2615,AESRC2020-BRITISH-ACCENT-G00155-G00155S1026,1,AESRC2020-TESTSET-15704.wav
2616,AESRC2020-BRITISH-ACCENT-G00155-G00155S1037,1,AESRC2020-TESTSET-08354.wav
2617,AESRC2020-BRITISH-ACCENT-G00155-G00155S1039,1,AESRC2020-TESTSET-17254.wav
2618,AESRC2020-BRITISH-ACCENT-G00155-G00155S1041,1,AESRC2020-TESTSET-10827.wav
2619,AESRC2020-BRITISH-ACCENT-G00155-G00155S1046,1,AESRC2020-TESTSET-13378.wav
2620,AESRC2020-BRITISH-ACCENT-G00155-G00155S1049,1,AESRC2020-TESTSET-01337.wav
2621,AESRC2020-BRITISH-ACCENT-G00156-G00156S1004,1,AESRC2020-TESTSET-05243.wav
2622,AESRC2020-BRITISH-ACCENT-G00156-G00156S1006,1,AESRC2020-TESTSET-16005.wav
2623,AESRC2020-BRITISH-ACCENT-G00156-G00156S1008,1,AESRC2020-TESTSET-04382.wav
2624,AESRC2020-BRITISH-ACCENT-G00156-G00156S1010,1,AESRC2020-TESTSET-13583.wav
2625,AESRC2020-BRITISH-ACCENT-G00156-G00156S1011,1,AESRC2020-TESTSET-11636.wav
2626,AESRC2020-BRITISH-ACCENT-G00156-G00156S1014,1,AESRC2020-TESTSET-00593.wav
2627,AESRC2020-BRITISH-ACCENT-G00156-G00156S1019,1,AESRC2020-TESTSET-03992.wav
2628,AESRC2020-BRITISH-ACCENT-G00156-G00156S1020,1,AESRC2020-TESTSET-03084.wav
2629,AESRC2020-BRITISH-ACCENT-G00156-G00156S1026,1,AESRC2020-TESTSET-03735.wav
2630,AESRC2020-BRITISH-ACCENT-G00156-G00156S1033,1,AESRC2020-TESTSET-10593.wav
2631,AESRC2020-BRITISH-ACCENT-G00157-G00157S1002,1,AESRC2020-TESTSET-05688.wav
2632,AESRC2020-BRITISH-ACCENT-G00157-G00157S1005,1,AESRC2020-TESTSET-13604.wav
2633,AESRC2020-BRITISH-ACCENT-G00157-G00157S1007,1,AESRC2020-TESTSET-17828.wav
2634,AESRC2020-BRITISH-ACCENT-G00157-G00157S1009,1,AESRC2020-TESTSET-16852.wav
2635,AESRC2020-BRITISH-ACCENT-G00157-G00157S1011,1,AESRC2020-TESTSET-03229.wav
2636,AESRC2020-BRITISH-ACCENT-G00157-G00157S1020,1,AESRC2020-TESTSET-02037.wav
2637,AESRC2020-BRITISH-ACCENT-G00157-G00157S1023,1,AESRC2020-TESTSET-16933.wav
2638,AESRC2020-BRITISH-ACCENT-G00157-G00157S1024,1,AESRC2020-TESTSET-13300.wav
2639,AESRC2020-BRITISH-ACCENT-G00157-G00157S1029,1,AESRC2020-TESTSET-13136.wav
2640,AESRC2020-BRITISH-ACCENT-G00161-G00161S1002,1,AESRC2020-TESTSET-13187.wav
2641,AESRC2020-BRITISH-ACCENT-G00161-G00161S1006,1,AESRC2020-TESTSET-05071.wav
2642,AESRC2020-BRITISH-ACCENT-G00161-G00161S1013,1,AESRC2020-TESTSET-02676.wav
2643,AESRC2020-BRITISH-ACCENT-G00161-G00161S1017,1,AESRC2020-TESTSET-03262.wav
2644,AESRC2020-BRITISH-ACCENT-G00161-G00161S1021,1,AESRC2020-TESTSET-12756.wav
2645,AESRC2020-BRITISH-ACCENT-G00161-G00161S1027,1,AESRC2020-TESTSET-14028.wav
2646,AESRC2020-BRITISH-ACCENT-G00161-G00161S1030,1,AESRC2020-TESTSET-02412.wav
2647,AESRC2020-BRITISH-ACCENT-G00161-G00161S1031,1,AESRC2020-TESTSET-02422.wav
2648,AESRC2020-BRITISH-ACCENT-G00161-G00161S1055,1,AESRC2020-TESTSET-09153.wav
2649,AESRC2020-BRITISH-ACCENT-G00162-G00162S1001,1,AESRC2020-TESTSET-16514.wav
2650,AESRC2020-BRITISH-ACCENT-G00162-G00162S1002,1,AESRC2020-TESTSET-02203.wav
2651,AESRC2020-BRITISH-ACCENT-G00162-G00162S1003,1,AESRC2020-TESTSET-03044.wav
2652,AESRC2020-BRITISH-ACCENT-G00162-G00162S1005,1,AESRC2020-TESTSET-16186.wav
2653,AESRC2020-BRITISH-ACCENT-G00162-G00162S1006,1,AESRC2020-TESTSET-07121.wav
2654,AESRC2020-BRITISH-ACCENT-G00162-G00162S1014,1,AESRC2020-TESTSET-06044.wav
2655,AESRC2020-BRITISH-ACCENT-G00162-G00162S1019,1,AESRC2020-TESTSET-08617.wav
2656,AESRC2020-BRITISH-ACCENT-G00162-G00162S1027,1,AESRC2020-TESTSET-10623.wav
2657,AESRC2020-BRITISH-ACCENT-G00162-G00162S1037,1,AESRC2020-TESTSET-04069.wav
2658,AESRC2020-BRITISH-ACCENT-G00162-G00162S1046,1,AESRC2020-TESTSET-12174.wav
2659,AESRC2020-BRITISH-ACCENT-G00163-G00163S1001,1,AESRC2020-TESTSET-05388.wav
2660,AESRC2020-BRITISH-ACCENT-G00163-G00163S1004,1,AESRC2020-TESTSET-13025.wav
2661,AESRC2020-BRITISH-ACCENT-G00163-G00163S1013,1,AESRC2020-TESTSET-13876.wav
2662,AESRC2020-BRITISH-ACCENT-G00163-G00163S1017,1,AESRC2020-TESTSET-05469.wav
2663,AESRC2020-BRITISH-ACCENT-G00163-G00163S1024,1,AESRC2020-TESTSET-17644.wav
2664,AESRC2020-BRITISH-ACCENT-G00163-G00163S1041,1,AESRC2020-TESTSET-16626.wav
2665,AESRC2020-BRITISH-ACCENT-G00163-G00163S1042,1,AESRC2020-TESTSET-11367.wav
2666,AESRC2020-BRITISH-ACCENT-G00163-G00163S1047,1,AESRC2020-TESTSET-08226.wav
2667,AESRC2020-BRITISH-ACCENT-G00163-G00163S1049,1,AESRC2020-TESTSET-16132.wav
2668,AESRC2020-BRITISH-ACCENT-G00163-G00163S1051,1,AESRC2020-TESTSET-08646.wav
2669,AESRC2020-BRITISH-ACCENT-G00164-G00164S1005,1,AESRC2020-TESTSET-02155.wav
2670,AESRC2020-BRITISH-ACCENT-G00164-G00164S1012,1,AESRC2020-TESTSET-01022.wav
2671,AESRC2020-BRITISH-ACCENT-G00164-G00164S1017,1,AESRC2020-TESTSET-17912.wav
2672,AESRC2020-BRITISH-ACCENT-G00164-G00164S1018,1,AESRC2020-TESTSET-17943.wav
2673,AESRC2020-BRITISH-ACCENT-G00164-G00164S1026,1,AESRC2020-TESTSET-12185.wav
2674,AESRC2020-BRITISH-ACCENT-G00164-G00164S1033,1,AESRC2020-TESTSET-16876.wav
2675,AESRC2020-BRITISH-ACCENT-G00164-G00164S1035,1,AESRC2020-TESTSET-04922.wav
2676,AESRC2020-BRITISH-ACCENT-G00164-G00164S1036,1,AESRC2020-TESTSET-16094.wav
2677,AESRC2020-BRITISH-ACCENT-G00164-G00164S1037,1,AESRC2020-TESTSET-10839.wav
2678,AESRC2020-BRITISH-ACCENT-G00164-G00164S1041,1,AESRC2020-TESTSET-06279.wav
2679,AESRC2020-BRITISH-ACCENT-G00167-G00167S1001,1,AESRC2020-TESTSET-12194.wav
2680,AESRC2020-BRITISH-ACCENT-G00167-G00167S1007,1,AESRC2020-TESTSET-05437.wav
2681,AESRC2020-BRITISH-ACCENT-G00167-G00167S1012,1,AESRC2020-TESTSET-04675.wav
2682,AESRC2020-BRITISH-ACCENT-G00167-G00167S1015,1,AESRC2020-TESTSET-15027.wav
2683,AESRC2020-BRITISH-ACCENT-G00167-G00167S1017,1,AESRC2020-TESTSET-17758.wav
2684,AESRC2020-BRITISH-ACCENT-G00167-G00167S1021,1,AESRC2020-TESTSET-05842.wav
2685,AESRC2020-BRITISH-ACCENT-G00168-G00168S1003,1,AESRC2020-TESTSET-07016.wav
2686,AESRC2020-BRITISH-ACCENT-G00168-G00168S1008,1,AESRC2020-TESTSET-00339.wav
2687,AESRC2020-BRITISH-ACCENT-G00168-G00168S1010,1,AESRC2020-TESTSET-09266.wav
2688,AESRC2020-BRITISH-ACCENT-G00168-G00168S1015,1,AESRC2020-TESTSET-02050.wav
2689,AESRC2020-BRITISH-ACCENT-G00168-G00168S1017,1,AESRC2020-TESTSET-03634.wav
2690,AESRC2020-BRITISH-ACCENT-G00168-G00168S1019,1,AESRC2020-TESTSET-01788.wav
2691,AESRC2020-BRITISH-ACCENT-G00168-G00168S1020,1,AESRC2020-TESTSET-15335.wav
2692,AESRC2020-BRITISH-ACCENT-G00168-G00168S1025,1,AESRC2020-TESTSET-00014.wav
2693,AESRC2020-BRITISH-ACCENT-G00168-G00168S1033,1,AESRC2020-TESTSET-04764.wav
2694,AESRC2020-BRITISH-ACCENT-G00168-G00168S1034,1,AESRC2020-TESTSET-08193.wav
2695,AESRC2020-BRITISH-ACCENT-G00170-G00170S1001,1,AESRC2020-TESTSET-05309.wav
2696,AESRC2020-BRITISH-ACCENT-G00170-G00170S1002,1,AESRC2020-TESTSET-14756.wav
2697,AESRC2020-BRITISH-ACCENT-G00170-G00170S1005,1,AESRC2020-TESTSET-12030.wav
2698,AESRC2020-BRITISH-ACCENT-G00170-G00170S1006,1,AESRC2020-TESTSET-05181.wav
2699,AESRC2020-BRITISH-ACCENT-G00170-G00170S1008,1,AESRC2020-TESTSET-11290.wav
2700,AESRC2020-BRITISH-ACCENT-G00170-G00170S1009,1,AESRC2020-TESTSET-09647.wav
2701,AESRC2020-BRITISH-ACCENT-G00170-G00170S1011,1,AESRC2020-TESTSET-09849.wav
2702,AESRC2020-BRITISH-ACCENT-G00170-G00170S1013,1,AESRC2020-TESTSET-11301.wav
2703,AESRC2020-BRITISH-ACCENT-G00170-G00170S1021,1,AESRC2020-TESTSET-11088.wav
2704,AESRC2020-BRITISH-ACCENT-G00170-G00170S1023,1,AESRC2020-TESTSET-06403.wav
2705,AESRC2020-BRITISH-ACCENT-G00172-G00172S1002,1,AESRC2020-TESTSET-01965.wav
2706,AESRC2020-BRITISH-ACCENT-G00172-G00172S1003,1,AESRC2020-TESTSET-07210.wav
2707,AESRC2020-BRITISH-ACCENT-G00172-G00172S1008,1,AESRC2020-TESTSET-15126.wav
2708,AESRC2020-BRITISH-ACCENT-G00172-G00172S1012,1,AESRC2020-TESTSET-15645.wav
2709,AESRC2020-BRITISH-ACCENT-G00172-G00172S1013,1,AESRC2020-TESTSET-05811.wav
2710,AESRC2020-BRITISH-ACCENT-G00172-G00172S1020,1,AESRC2020-TESTSET-13411.wav
2711,AESRC2020-BRITISH-ACCENT-G00172-G00172S1022,1,AESRC2020-TESTSET-10131.wav
2712,AESRC2020-BRITISH-ACCENT-G00172-G00172S1023,1,AESRC2020-TESTSET-07666.wav
2713,AESRC2020-BRITISH-ACCENT-G00172-G00172S1027,1,AESRC2020-TESTSET-07928.wav
2714,AESRC2020-BRITISH-ACCENT-G00172-G00172S1032,1,AESRC2020-TESTSET-09403.wav
2715,AESRC2020-BRITISH-ACCENT-G00174-G00174S1006,1,AESRC2020-TESTSET-09484.wav
2716,AESRC2020-BRITISH-ACCENT-G00174-G00174S1015,1,AESRC2020-TESTSET-01351.wav
2717,AESRC2020-BRITISH-ACCENT-G00174-G00174S1020,1,AESRC2020-TESTSET-16304.wav
2718,AESRC2020-BRITISH-ACCENT-G00174-G00174S1067,1,AESRC2020-TESTSET-13434.wav
2719,AESRC2020-BRITISH-ACCENT-G00174-G00174S1068,1,AESRC2020-TESTSET-15445.wav
2720,AESRC2020-BRITISH-ACCENT-G00174-G00174S1070,1,AESRC2020-TESTSET-08342.wav
2721,AESRC2020-BRITISH-ACCENT-G00174-G00174S1073,1,AESRC2020-TESTSET-06113.wav
2722,AESRC2020-BRITISH-ACCENT-G00174-G00174S1077,1,AESRC2020-TESTSET-11544.wav
2723,AESRC2020-BRITISH-ACCENT-G00174-G00174S1078,1,AESRC2020-TESTSET-00098.wav
2724,AESRC2020-BRITISH-ACCENT-G00174-G00174S1082,1,AESRC2020-TESTSET-06469.wav
2725,AESRC2020-BRITISH-ACCENT-G00175-G00175S1004,1,AESRC2020-TESTSET-05828.wav
2726,AESRC2020-BRITISH-ACCENT-G00175-G00175S1005,1,AESRC2020-TESTSET-11284.wav
2727,AESRC2020-BRITISH-ACCENT-G00175-G00175S1017,1,AESRC2020-TESTSET-10243.wav
2728,AESRC2020-BRITISH-ACCENT-G00175-G00175S1022,1,AESRC2020-TESTSET-14935.wav
2729,AESRC2020-BRITISH-ACCENT-G00175-G00175S1028,1,AESRC2020-TESTSET-03568.wav
2730,AESRC2020-BRITISH-ACCENT-G00175-G00175S1030,1,AESRC2020-TESTSET-11929.wav
2731,AESRC2020-BRITISH-ACCENT-G00175-G00175S1039,1,AESRC2020-TESTSET-04415.wav
2732,AESRC2020-BRITISH-ACCENT-G00175-G00175S1045,1,AESRC2020-TESTSET-12858.wav
2733,AESRC2020-BRITISH-ACCENT-G00175-G00175S1061,1,AESRC2020-TESTSET-16254.wav
2734,AESRC2020-BRITISH-ACCENT-G00176-G00176S1006,1,AESRC2020-TESTSET-01284.wav
2735,AESRC2020-BRITISH-ACCENT-G00176-G00176S1010,1,AESRC2020-TESTSET-13725.wav
2736,AESRC2020-BRITISH-ACCENT-G00176-G00176S1011,1,AESRC2020-TESTSET-01307.wav
2737,AESRC2020-BRITISH-ACCENT-G00176-G00176S1014,1,AESRC2020-TESTSET-00706.wav
2738,AESRC2020-BRITISH-ACCENT-G00176-G00176S1017,1,AESRC2020-TESTSET-13847.wav
2739,AESRC2020-BRITISH-ACCENT-G00176-G00176S1019,1,AESRC2020-TESTSET-17343.wav
2740,AESRC2020-BRITISH-ACCENT-G00176-G00176S1023,1,AESRC2020-TESTSET-11768.wav
2741,AESRC2020-BRITISH-ACCENT-G00176-G00176S1024,1,AESRC2020-TESTSET-10900.wav
2742,AESRC2020-BRITISH-ACCENT-G00176-G00176S1026,1,AESRC2020-TESTSET-10424.wav
2743,AESRC2020-BRITISH-ACCENT-G00176-G00176S1027,1,AESRC2020-TESTSET-05294.wav
2744,AESRC2020-BRITISH-ACCENT-G00177-G00177S1002,1,AESRC2020-TESTSET-16315.wav
2745,AESRC2020-BRITISH-ACCENT-G00177-G00177S1005,1,AESRC2020-TESTSET-11234.wav
2746,AESRC2020-BRITISH-ACCENT-G00177-G00177S1016,1,AESRC2020-TESTSET-05412.wav
2747,AESRC2020-BRITISH-ACCENT-G00177-G00177S1018,1,AESRC2020-TESTSET-01623.wav
2748,AESRC2020-BRITISH-ACCENT-G00177-G00177S1019,1,AESRC2020-TESTSET-15102.wav
2749,AESRC2020-BRITISH-ACCENT-G00177-G00177S1020,1,AESRC2020-TESTSET-04253.wav
2750,AESRC2020-BRITISH-ACCENT-G00177-G00177S1023,1,AESRC2020-TESTSET-17848.wav
2751,AESRC2020-BRITISH-ACCENT-G00177-G00177S1025,1,AESRC2020-TESTSET-07499.wav
2752,AESRC2020-BRITISH-ACCENT-G00177-G00177S1033,1,AESRC2020-TESTSET-14177.wav
2753,AESRC2020-BRITISH-ACCENT-G00177-G00177S1037,1,AESRC2020-TESTSET-10301.wav
2754,AESRC2020-BRITISH-ACCENT-G00178-G00178S1003,1,AESRC2020-TESTSET-18135.wav
2755,AESRC2020-BRITISH-ACCENT-G00178-G00178S1006,1,AESRC2020-TESTSET-03287.wav
2756,AESRC2020-BRITISH-ACCENT-G00178-G00178S1007,1,AESRC2020-TESTSET-13984.wav
2757,AESRC2020-BRITISH-ACCENT-G00178-G00178S1009,1,AESRC2020-TESTSET-10803.wav
2758,AESRC2020-BRITISH-ACCENT-G00178-G00178S1011,1,AESRC2020-TESTSET-01339.wav
2759,AESRC2020-BRITISH-ACCENT-G00178-G00178S1014,1,AESRC2020-TESTSET-02544.wav
2760,AESRC2020-BRITISH-ACCENT-G00178-G00178S1017,1,AESRC2020-TESTSET-10868.wav
2761,AESRC2020-BRITISH-ACCENT-G00178-G00178S1020,1,AESRC2020-TESTSET-06243.wav
2762,AESRC2020-BRITISH-ACCENT-G00178-G00178S1022,1,AESRC2020-TESTSET-09825.wav
2763,AESRC2020-BRITISH-ACCENT-G00178-G00178S1023,1,AESRC2020-TESTSET-06784.wav
2764,AESRC2020-BRITISH-ACCENT-G00179-G00179S1001,1,AESRC2020-TESTSET-13644.wav
2765,AESRC2020-BRITISH-ACCENT-G00179-G00179S1003,1,AESRC2020-TESTSET-13074.wav
2766,AESRC2020-BRITISH-ACCENT-G00179-G00179S1010,1,AESRC2020-TESTSET-01682.wav
2767,AESRC2020-BRITISH-ACCENT-G00179-G00179S1013,1,AESRC2020-TESTSET-14066.wav
2768,AESRC2020-BRITISH-ACCENT-G00179-G00179S1015,1,AESRC2020-TESTSET-06319.wav
2769,AESRC2020-BRITISH-ACCENT-G00179-G00179S1016,1,AESRC2020-TESTSET-17650.wav
2770,AESRC2020-BRITISH-ACCENT-G00179-G00179S1017,1,AESRC2020-TESTSET-06983.wav
2771,AESRC2020-BRITISH-ACCENT-G00179-G00179S1028,1,AESRC2020-TESTSET-00231.wav
2772,AESRC2020-BRITISH-ACCENT-G00179-G00179S1034,1,AESRC2020-TESTSET-15465.wav
2773,AESRC2020-BRITISH-ACCENT-G00179-G00179S1037,1,AESRC2020-TESTSET-17142.wav
2774,AESRC2020-BRITISH-ACCENT-G00180-G00180S1001,1,AESRC2020-TESTSET-00826.wav
2775,AESRC2020-BRITISH-ACCENT-G00180-G00180S1016,1,AESRC2020-TESTSET-01383.wav
2776,AESRC2020-BRITISH-ACCENT-G00180-G00180S1017,1,AESRC2020-TESTSET-13652.wav
2777,AESRC2020-BRITISH-ACCENT-G00180-G00180S1023,1,AESRC2020-TESTSET-10558.wav
2778,AESRC2020-BRITISH-ACCENT-G00180-G00180S1024,1,AESRC2020-TESTSET-13909.wav
2779,AESRC2020-BRITISH-ACCENT-G00180-G00180S1026,1,AESRC2020-TESTSET-15483.wav
2780,AESRC2020-BRITISH-ACCENT-G00182-G00182S1002,1,AESRC2020-TESTSET-02108.wav
2781,AESRC2020-BRITISH-ACCENT-G00182-G00182S1007,1,AESRC2020-TESTSET-15014.wav
2782,AESRC2020-BRITISH-ACCENT-G00182-G00182S1010,1,AESRC2020-TESTSET-06877.wav
2783,AESRC2020-BRITISH-ACCENT-G00182-G00182S1012,1,AESRC2020-TESTSET-02571.wav
2784,AESRC2020-BRITISH-ACCENT-G00182-G00182S1014,1,AESRC2020-TESTSET-03935.wav
2785,AESRC2020-BRITISH-ACCENT-G00182-G00182S1018,1,AESRC2020-TESTSET-14114.wav
2786,AESRC2020-BRITISH-ACCENT-G00182-G00182S1021,1,AESRC2020-TESTSET-12136.wav
2787,AESRC2020-BRITISH-ACCENT-G00182-G00182S1025,1,AESRC2020-TESTSET-17366.wav
2788,AESRC2020-BRITISH-ACCENT-G00182-G00182S1031,1,AESRC2020-TESTSET-13638.wav
2789,AESRC2020-BRITISH-ACCENT-G00182-G00182S1032,1,AESRC2020-TESTSET-02601.wav
2790,AESRC2020-BRITISH-ACCENT-G00183-G00183S1006,1,AESRC2020-TESTSET-06241.wav
2791,AESRC2020-BRITISH-ACCENT-G00183-G00183S1016,1,AESRC2020-TESTSET-06259.wav
2792,AESRC2020-BRITISH-ACCENT-G00183-G00183S1017,1,AESRC2020-TESTSET-10383.wav
2793,AESRC2020-BRITISH-ACCENT-G00183-G00183S1018,1,AESRC2020-TESTSET-17064.wav
2794,AESRC2020-BRITISH-ACCENT-G00183-G00183S1023,1,AESRC2020-TESTSET-15789.wav
2795,AESRC2020-BRITISH-ACCENT-G00183-G00183S1028,1,AESRC2020-TESTSET-12787.wav
2796,AESRC2020-BRITISH-ACCENT-G00183-G00183S1030,1,AESRC2020-TESTSET-02031.wav
2797,AESRC2020-BRITISH-ACCENT-G00183-G00183S1035,1,AESRC2020-TESTSET-11449.wav
2798,AESRC2020-BRITISH-ACCENT-G00183-G00183S1037,1,AESRC2020-TESTSET-00763.wav
2799,AESRC2020-BRITISH-ACCENT-G00183-G00183S1039,1,AESRC2020-TESTSET-11254.wav
2800,AESRC2020-BRITISH-ACCENT-G00185-G00185S1001,1,AESRC2020-TESTSET-11627.wav
2801,AESRC2020-BRITISH-ACCENT-G00185-G00185S1003,1,AESRC2020-TESTSET-04864.wav
2802,AESRC2020-BRITISH-ACCENT-G00185-G00185S1004,1,AESRC2020-TESTSET-01021.wav
2803,AESRC2020-BRITISH-ACCENT-G00185-G00185S1005,1,AESRC2020-TESTSET-04406.wav
2804,AESRC2020-BRITISH-ACCENT-G00185-G00185S1016,1,AESRC2020-TESTSET-11393.wav
2805,AESRC2020-BRITISH-ACCENT-G00185-G00185S1023,1,AESRC2020-TESTSET-08491.wav
2806,AESRC2020-BRITISH-ACCENT-G00185-G00185S1026,1,AESRC2020-TESTSET-11696.wav
2807,AESRC2020-BRITISH-ACCENT-G00185-G00185S1028,1,AESRC2020-TESTSET-09999.wav
2808,AESRC2020-BRITISH-ACCENT-G00185-G00185S1029,1,AESRC2020-TESTSET-01241.wav
2809,AESRC2020-BRITISH-ACCENT-G00185-G00185S1031,1,AESRC2020-TESTSET-02246.wav
2810,AESRC2020-BRITISH-ACCENT-G00186-G00186S1003,1,AESRC2020-TESTSET-06384.wav
2811,AESRC2020-BRITISH-ACCENT-G00186-G00186S1004,1,AESRC2020-TESTSET-13948.wav
2812,AESRC2020-BRITISH-ACCENT-G00186-G00186S1006,1,AESRC2020-TESTSET-05815.wav
2813,AESRC2020-BRITISH-ACCENT-G00186-G00186S1007,1,AESRC2020-TESTSET-10748.wav
2814,AESRC2020-BRITISH-ACCENT-G00186-G00186S1013,1,AESRC2020-TESTSET-10509.wav
2815,AESRC2020-BRITISH-ACCENT-G00186-G00186S1016,1,AESRC2020-TESTSET-03134.wav
2816,AESRC2020-BRITISH-ACCENT-G00186-G00186S1017,1,AESRC2020-TESTSET-07166.wav
2817,AESRC2020-BRITISH-ACCENT-G00186-G00186S1020,1,AESRC2020-TESTSET-06144.wav
2818,AESRC2020-BRITISH-ACCENT-G00186-G00186S1022,1,AESRC2020-TESTSET-08219.wav
2819,AESRC2020-BRITISH-ACCENT-G00186-G00186S1024,1,AESRC2020-TESTSET-00386.wav
2820,AESRC2020-BRITISH-ACCENT-G00187-G00187S1001,1,AESRC2020-TESTSET-03834.wav
2821,AESRC2020-BRITISH-ACCENT-G00187-G00187S1003,1,AESRC2020-TESTSET-09725.wav
2822,AESRC2020-BRITISH-ACCENT-G00187-G00187S1006,1,AESRC2020-TESTSET-12431.wav
2823,AESRC2020-BRITISH-ACCENT-G00187-G00187S1007,1,AESRC2020-TESTSET-11710.wav
2824,AESRC2020-BRITISH-ACCENT-G00187-G00187S1008,1,AESRC2020-TESTSET-11628.wav
2825,AESRC2020-BRITISH-ACCENT-G00187-G00187S1010,1,AESRC2020-TESTSET-17680.wav
2826,AESRC2020-BRITISH-ACCENT-G00187-G00187S1012,1,AESRC2020-TESTSET-03124.wav
2827,AESRC2020-BRITISH-ACCENT-G00187-G00187S1015,1,AESRC2020-TESTSET-00102.wav
2828,AESRC2020-BRITISH-ACCENT-G00187-G00187S1017,1,AESRC2020-TESTSET-10696.wav
2829,AESRC2020-BRITISH-ACCENT-G00187-G00187S1022,1,AESRC2020-TESTSET-07531.wav
2830,AESRC2020-BRITISH-ACCENT-G00190-G00190S1003,1,AESRC2020-TESTSET-17219.wav
2831,AESRC2020-BRITISH-ACCENT-G00190-G00190S1005,1,AESRC2020-TESTSET-12758.wav
2832,AESRC2020-BRITISH-ACCENT-G00190-G00190S1006,1,AESRC2020-TESTSET-09257.wav
2833,AESRC2020-BRITISH-ACCENT-G00190-G00190S1007,1,AESRC2020-TESTSET-12833.wav
2834,AESRC2020-BRITISH-ACCENT-G00190-G00190S1008,1,AESRC2020-TESTSET-09034.wav
2835,AESRC2020-BRITISH-ACCENT-G00190-G00190S1009,1,AESRC2020-TESTSET-03988.wav
2836,AESRC2020-BRITISH-ACCENT-G00190-G00190S1010,1,AESRC2020-TESTSET-09098.wav
2837,AESRC2020-BRITISH-ACCENT-G00190-G00190S1013,1,AESRC2020-TESTSET-03139.wav
2838,AESRC2020-BRITISH-ACCENT-G00190-G00190S1016,1,AESRC2020-TESTSET-02873.wav
2839,AESRC2020-BRITISH-ACCENT-G00190-G00190S1017,1,AESRC2020-TESTSET-01333.wav
2840,AESRC2020-BRITISH-ACCENT-G00191-G00191S1008,1,AESRC2020-TESTSET-07699.wav
2841,AESRC2020-BRITISH-ACCENT-G00191-G00191S1009,1,AESRC2020-TESTSET-18079.wav
2842,AESRC2020-BRITISH-ACCENT-G00191-G00191S1018,1,AESRC2020-TESTSET-01726.wav
2843,AESRC2020-BRITISH-ACCENT-G00191-G00191S1019,1,AESRC2020-TESTSET-13657.wav
2844,AESRC2020-BRITISH-ACCENT-G00191-G00191S1027,1,AESRC2020-TESTSET-16602.wav
2845,AESRC2020-BRITISH-ACCENT-G00191-G00191S1031,1,AESRC2020-TESTSET-01134.wav
2846,AESRC2020-BRITISH-ACCENT-G00191-G00191S1033,1,AESRC2020-TESTSET-17523.wav
2847,AESRC2020-BRITISH-ACCENT-G00191-G00191S1040,1,AESRC2020-TESTSET-18178.wav
2848,AESRC2020-BRITISH-ACCENT-G00191-G00191S1043,1,AESRC2020-TESTSET-04943.wav
2849,AESRC2020-BRITISH-ACCENT-G00191-G00191S1044,1,AESRC2020-TESTSET-03994.wav
2850,AESRC2020-BRITISH-ACCENT-G00192-G00192S1001,1,AESRC2020-TESTSET-14496.wav
2851,AESRC2020-BRITISH-ACCENT-G00192-G00192S1007,1,AESRC2020-TESTSET-12822.wav
2852,AESRC2020-BRITISH-ACCENT-G00192-G00192S1011,1,AESRC2020-TESTSET-16291.wav
2853,AESRC2020-BRITISH-ACCENT-G00193-G00193S1002,1,AESRC2020-TESTSET-06187.wav
2854,AESRC2020-BRITISH-ACCENT-G00193-G00193S1005,1,AESRC2020-TESTSET-05128.wav
2855,AESRC2020-BRITISH-ACCENT-G00193-G00193S1007,1,AESRC2020-TESTSET-05444.wav
2856,AESRC2020-BRITISH-ACCENT-G00193-G00193S1011,1,AESRC2020-TESTSET-00383.wav
2857,AESRC2020-BRITISH-ACCENT-G00193-G00193S1017,1,AESRC2020-TESTSET-04853.wav
2858,AESRC2020-BRITISH-ACCENT-G00193-G00193S1022,1,AESRC2020-TESTSET-01708.wav
2859,AESRC2020-BRITISH-ACCENT-G00193-G00193S1028,1,AESRC2020-TESTSET-16765.wav
2860,AESRC2020-BRITISH-ACCENT-G00194-G00194S1003,1,AESRC2020-TESTSET-15314.wav
2861,AESRC2020-BRITISH-ACCENT-G00194-G00194S1004,1,AESRC2020-TESTSET-10936.wav
2862,AESRC2020-BRITISH-ACCENT-G00194-G00194S1006,1,AESRC2020-TESTSET-09105.wav
2863,AESRC2020-BRITISH-ACCENT-G00194-G00194S1008,1,AESRC2020-TESTSET-14123.wav
2864,AESRC2020-BRITISH-ACCENT-G00194-G00194S1020,1,AESRC2020-TESTSET-04464.wav
2865,AESRC2020-BRITISH-ACCENT-G00194-G00194S1022,1,AESRC2020-TESTSET-01750.wav
2866,AESRC2020-BRITISH-ACCENT-G00194-G00194S1026,1,AESRC2020-TESTSET-16047.wav
2867,AESRC2020-BRITISH-ACCENT-G00194-G00194S1027,1,AESRC2020-TESTSET-02260.wav
2868,AESRC2020-BRITISH-ACCENT-G00194-G00194S1032,1,AESRC2020-TESTSET-15329.wav
2869,AESRC2020-BRITISH-ACCENT-G00194-G00194S1035,1,AESRC2020-TESTSET-15497.wav
2870,AESRC2020-BRITISH-ACCENT-G00195-G00195S1005,1,AESRC2020-TESTSET-08471.wav
2871,AESRC2020-BRITISH-ACCENT-G00195-G00195S1006,1,AESRC2020-TESTSET-01716.wav
2872,AESRC2020-BRITISH-ACCENT-G00195-G00195S1008,1,AESRC2020-TESTSET-04055.wav
2873,AESRC2020-BRITISH-ACCENT-G00195-G00195S1010,1,AESRC2020-TESTSET-07702.wav
