,utt,label,gender,age,wavfile
2481,AESRC2020-BRITISH-ACCENT-G10261-G10261S3406,1,0,33,UK/G10261/G10261S3406.wav
2482,AESRC2020-BRITISH-ACCENT-G10261-G10261S3407,1,0,33,UK/G10261/G10261S3407.wav
2483,AESRC2020-BRITISH-ACCENT-G10261-G10261S3410,1,0,33,UK/G10261/G10261S3410.wav
2484,AESRC2020-BRITISH-ACCENT-G10261-G10261S3412,1,0,33,UK/G10261/G10261S3412.wav
2485,AESRC2020-BRITISH-ACCENT-G10261-G10261S3414,1,0,33,UK/G10261/G10261S3414.wav
2486,AESRC2020-BRITISH-ACCENT-G10261-G10261S3415,1,0,33,UK/G10261/G10261S3415.wav
2487,AESRC2020-BRITISH-ACCENT-G10261-G10261S3416,1,0,33,UK/G10261/G10261S3416.wav
2488,AESRC2020-BRITISH-ACCENT-G10261-G10261S3417,1,0,33,UK/G10261/G10261S3417.wav
2489,AESRC2020-BRITISH-ACCENT-G10261-G10261S3418,1,0,33,UK/G10261/G10261S3418.wav
2490,AESRC2020-BRITISH-ACCENT-G10261-G10261S3420,1,0,33,UK/G10261/G10261S3420.wav
2491,AESRC2020-BRITISH-ACCENT-G10261-G10261S4422,1,0,33,UK/G10261/G10261S4422.wav
2492,AESRC2020-BRITISH-ACCENT-G10261-G10261S4424,1,0,33,UK/G10261/G10261S4424.wav
2493,AESRC2020-BRITISH-ACCENT-G10261-G10261S4426,1,0,33,UK/G10261/G10261S4426.wav
2494,AESRC2020-BRITISH-ACCENT-G10261-G10261S4429,1,0,33,UK/G10261/G10261S4429.wav
2495,AESRC2020-BRITISH-ACCENT-G10261-G10261S5432,1,0,33,UK/G10261/G10261S5432.wav
2496,AESRC2020-BRITISH-ACCENT-G10261-G10261S5433,1,0,33,UK/G10261/G10261S5433.wav
2497,AESRC2020-BRITISH-ACCENT-G10261-G10261S5434,1,0,33,UK/G10261/G10261S5434.wav
2498,AESRC2020-BRITISH-ACCENT-G10261-G10261S5435,1,0,33,UK/G10261/G10261S5435.wav
2499,AESRC2020-BRITISH-ACCENT-G10261-G10261S5436,1,0,33,UK/G10261/G10261S5436.wav
2500,AESRC2020-BRITISH-ACCENT-G10261-G10261S5437,1,0,33,UK/G10261/G10261S5437.wav
2501,AESRC2020-BRITISH-ACCENT-G10261-G10261S5438,1,0,33,UK/G10261/G10261S5438.wav
2502,AESRC2020-BRITISH-ACCENT-G10261-G10261S5441,1,0,33,UK/G10261/G10261S5441.wav
2503,AESRC2020-BRITISH-ACCENT-G10261-G10261S5442,1,0,33,UK/G10261/G10261S5442.wav
2504,AESRC2020-BRITISH-ACCENT-G10261-G10261S5443,1,0,33,UK/G10261/G10261S5443.wav
2505,AESRC2020-BRITISH-ACCENT-G10261-G10261S5444,1,0,33,UK/G10261/G10261S5444.wav
2506,AESRC2020-BRITISH-ACCENT-G10261-G10261S5445,1,0,33,UK/G10261/G10261S5445.wav
2507,AESRC2020-BRITISH-ACCENT-G10261-G10261S5446,1,0,33,UK/G10261/G10261S5446.wav
2508,AESRC2020-BRITISH-ACCENT-G10261-G10261S5448,1,0,33,UK/G10261/G10261S5448.wav
2509,AESRC2020-BRITISH-ACCENT-G10261-G10261S5449,1,0,33,UK/G10261/G10261S5449.wav
2510,AESRC2020-BRITISH-ACCENT-G10261-G10261S5450,1,0,33,UK/G10261/G10261S5450.wav
2511,AESRC2020-BRITISH-ACCENT-G11032-G11032S1007,1,0,21,UK/G11032/G11032S1007.wav
2512,AESRC2020-BRITISH-ACCENT-G11032-G11032S1008,1,0,21,UK/G11032/G11032S1008.wav
2513,AESRC2020-BRITISH-ACCENT-G11032-G11032S1011,1,0,21,UK/G11032/G11032S1011.wav
2514,AESRC2020-BRITISH-ACCENT-G11032-G11032S1015,1,0,21,UK/G11032/G11032S1015.wav
2515,AESRC2020-BRITISH-ACCENT-G11032-G11032S1016,1,0,21,UK/G11032/G11032S1016.wav
2516,AESRC2020-BRITISH-ACCENT-G11032-G11032S1019,1,0,21,UK/G11032/G11032S1019.wav
2517,AESRC2020-BRITISH-ACCENT-G11032-G11032S1022,1,0,21,UK/G11032/G11032S1022.wav
2518,AESRC2020-BRITISH-ACCENT-G11032-G11032S1023,1,0,21,UK/G11032/G11032S1023.wav
2519,AESRC2020-BRITISH-ACCENT-G11032-G11032S1024,1,0,21,UK/G11032/G11032S1024.wav
2520,AESRC2020-BRITISH-ACCENT-G11032-G11032S1027,1,0,21,UK/G11032/G11032S1027.wav
2521,AESRC2020-BRITISH-ACCENT-G11032-G11032S1029,1,0,21,UK/G11032/G11032S1029.wav
2522,AESRC2020-BRITISH-ACCENT-G11032-G11032S1030,1,0,21,UK/G11032/G11032S1030.wav
2523,AESRC2020-BRITISH-ACCENT-G11032-G11032S1031,1,0,21,UK/G11032/G11032S1031.wav
2524,AESRC2020-BRITISH-ACCENT-G11032-G11032S1033,1,0,21,UK/G11032/G11032S1033.wav
2525,AESRC2020-BRITISH-ACCENT-G11032-G11032S1038,1,0,21,UK/G11032/G11032S1038.wav
2526,AESRC2020-BRITISH-ACCENT-G11032-G11032S1041,1,0,21,UK/G11032/G11032S1041.wav
2527,AESRC2020-BRITISH-ACCENT-G11032-G11032S1046,1,0,21,UK/G11032/G11032S1046.wav
2528,AESRC2020-BRITISH-ACCENT-G11032-G11032S1047,1,0,21,UK/G11032/G11032S1047.wav
2529,AESRC2020-BRITISH-ACCENT-G11032-G11032S1049,1,0,21,UK/G11032/G11032S1049.wav
2530,AESRC2020-BRITISH-ACCENT-G11032-G11032S1050,1,0,21,UK/G11032/G11032S1050.wav
2531,AESRC2020-BRITISH-ACCENT-G11032-G11032S1052,1,0,21,UK/G11032/G11032S1052.wav
2532,AESRC2020-BRITISH-ACCENT-G11032-G11032S1053,1,0,21,UK/G11032/G11032S1053.wav
2533,AESRC2020-BRITISH-ACCENT-G11032-G11032S1054,1,0,21,UK/G11032/G11032S1054.wav
2534,AESRC2020-BRITISH-ACCENT-G11032-G11032S1057,1,0,21,UK/G11032/G11032S1057.wav
2535,AESRC2020-BRITISH-ACCENT-G11032-G11032S1059,1,0,21,UK/G11032/G11032S1059.wav
2536,AESRC2020-BRITISH-ACCENT-G11032-G11032S1062,1,0,21,UK/G11032/G11032S1062.wav
2537,AESRC2020-BRITISH-ACCENT-G11032-G11032S1063,1,0,21,UK/G11032/G11032S1063.wav
2538,AESRC2020-BRITISH-ACCENT-G11032-G11032S1065,1,0,21,UK/G11032/G11032S1065.wav
2539,AESRC2020-BRITISH-ACCENT-G11032-G11032S1067,1,0,21,UK/G11032/G11032S1067.wav
2540,AESRC2020-BRITISH-ACCENT-G11032-G11032S1068,1,0,21,UK/G11032/G11032S1068.wav
2541,AESRC2020-BRITISH-ACCENT-G11032-G11032S1071,1,0,21,UK/G11032/G11032S1071.wav
2542,AESRC2020-BRITISH-ACCENT-G11032-G11032S1075,1,0,21,UK/G11032/G11032S1075.wav
2543,AESRC2020-BRITISH-ACCENT-G11032-G11032S1079,1,0,21,UK/G11032/G11032S1079.wav
2544,AESRC2020-BRITISH-ACCENT-G11032-G11032S1080,1,0,21,UK/G11032/G11032S1080.wav
2545,AESRC2020-BRITISH-ACCENT-G11032-G11032S1082,1,0,21,UK/G11032/G11032S1082.wav
2546,AESRC2020-BRITISH-ACCENT-G11032-G11032S1084,1,0,21,UK/G11032/G11032S1084.wav
2547,AESRC2020-BRITISH-ACCENT-G11032-G11032S1086,1,0,21,UK/G11032/G11032S1086.wav
2548,AESRC2020-BRITISH-ACCENT-G11032-G11032S1087,1,0,21,UK/G11032/G11032S1087.wav
2549,AESRC2020-BRITISH-ACCENT-G11032-G11032S1089,1,0,21,UK/G11032/G11032S1089.wav
2550,AESRC2020-BRITISH-ACCENT-G11032-G11032S1090,1,0,21,UK/G11032/G11032S1090.wav
2551,AESRC2020-BRITISH-ACCENT-G11032-G11032S1092,1,0,21,UK/G11032/G11032S1092.wav
2552,AESRC2020-BRITISH-ACCENT-G11032-G11032S1094,1,0,21,UK/G11032/G11032S1094.wav
2553,AESRC2020-BRITISH-ACCENT-G11032-G11032S1095,1,0,21,UK/G11032/G11032S1095.wav
2554,AESRC2020-BRITISH-ACCENT-G11032-G11032S1097,1,0,21,UK/G11032/G11032S1097.wav
2555,AESRC2020-BRITISH-ACCENT-G11032-G11032S1099,1,0,21,UK/G11032/G11032S1099.wav
2556,AESRC2020-BRITISH-ACCENT-G11032-G11032S1102,1,0,21,UK/G11032/G11032S1102.wav
2557,AESRC2020-BRITISH-ACCENT-G11032-G11032S1105,1,0,21,UK/G11032/G11032S1105.wav
2558,AESRC2020-BRITISH-ACCENT-G11032-G11032S1107,1,0,21,UK/G11032/G11032S1107.wav
2559,AESRC2020-BRITISH-ACCENT-G11032-G11032S1109,1,0,21,UK/G11032/G11032S1109.wav
2560,AESRC2020-BRITISH-ACCENT-G11032-G11032S1111,1,0,21,UK/G11032/G11032S1111.wav
2561,AESRC2020-BRITISH-ACCENT-G11032-G11032S1112,1,0,21,UK/G11032/G11032S1112.wav
2562,AESRC2020-BRITISH-ACCENT-G11032-G11032S1113,1,0,21,UK/G11032/G11032S1113.wav
2563,AESRC2020-BRITISH-ACCENT-G11032-G11032S1115,1,0,21,UK/G11032/G11032S1115.wav
2564,AESRC2020-BRITISH-ACCENT-G11032-G11032S1116,1,0,21,UK/G11032/G11032S1116.wav
2565,AESRC2020-BRITISH-ACCENT-G11032-G11032S1118,1,0,21,UK/G11032/G11032S1118.wav
2566,AESRC2020-BRITISH-ACCENT-G11032-G11032S1121,1,0,21,UK/G11032/G11032S1121.wav
2567,AESRC2020-BRITISH-ACCENT-G11032-G11032S1125,1,0,21,UK/G11032/G11032S1125.wav
2568,AESRC2020-BRITISH-ACCENT-G11032-G11032S1126,1,0,21,UK/G11032/G11032S1126.wav
2569,AESRC2020-BRITISH-ACCENT-G11032-G11032S1127,1,0,21,UK/G11032/G11032S1127.wav
2570,AESRC2020-BRITISH-ACCENT-G11032-G11032S1131,1,0,21,UK/G11032/G11032S1131.wav
2571,AESRC2020-BRITISH-ACCENT-G11032-G11032S1134,1,0,21,UK/G11032/G11032S1134.wav
2572,AESRC2020-BRITISH-ACCENT-G11032-G11032S1135,1,0,21,UK/G11032/G11032S1135.wav
2573,AESRC2020-BRITISH-ACCENT-G11032-G11032S1138,1,0,21,UK/G11032/G11032S1138.wav
2574,AESRC2020-BRITISH-ACCENT-G11032-G11032S1139,1,0,21,UK/G11032/G11032S1139.wav
2575,AESRC2020-BRITISH-ACCENT-G11032-G11032S1142,1,0,21,UK/G11032/G11032S1142.wav
2576,AESRC2020-BRITISH-ACCENT-G11032-G11032S1149,1,0,21,UK/G11032/G11032S1149.wav
2577,AESRC2020-BRITISH-ACCENT-G11032-G11032S1150,1,0,21,UK/G11032/G11032S1150.wav
2578,AESRC2020-BRITISH-ACCENT-G11032-G11032S1154,1,0,21,UK/G11032/G11032S1154.wav
2579,AESRC2020-BRITISH-ACCENT-G11032-G11032S1161,1,0,21,UK/G11032/G11032S1161.wav
2580,AESRC2020-BRITISH-ACCENT-G11032-G11032S1164,1,0,21,UK/G11032/G11032S1164.wav
2581,AESRC2020-BRITISH-ACCENT-G11032-G11032S1165,1,0,21,UK/G11032/G11032S1165.wav
2582,AESRC2020-BRITISH-ACCENT-G11032-G11032S1166,1,0,21,UK/G11032/G11032S1166.wav
2583,AESRC2020-BRITISH-ACCENT-G11032-G11032S1169,1,0,21,UK/G11032/G11032S1169.wav
2584,AESRC2020-BRITISH-ACCENT-G11032-G11032S1170,1,0,21,UK/G11032/G11032S1170.wav
2585,AESRC2020-BRITISH-ACCENT-G11032-G11032S1171,1,0,21,UK/G11032/G11032S1171.wav
2586,AESRC2020-BRITISH-ACCENT-G11032-G11032S1172,1,0,21,UK/G11032/G11032S1172.wav
2587,AESRC2020-BRITISH-ACCENT-G11032-G11032S1174,1,0,21,UK/G11032/G11032S1174.wav
2588,AESRC2020-BRITISH-ACCENT-G11032-G11032S1175,1,0,21,UK/G11032/G11032S1175.wav
2589,AESRC2020-BRITISH-ACCENT-G11032-G11032S1176,1,0,21,UK/G11032/G11032S1176.wav
2590,AESRC2020-BRITISH-ACCENT-G11032-G11032S1177,1,0,21,UK/G11032/G11032S1177.wav
2591,AESRC2020-BRITISH-ACCENT-G11032-G11032S1178,1,0,21,UK/G11032/G11032S1178.wav
2592,AESRC2020-BRITISH-ACCENT-G11032-G11032S1179,1,0,21,UK/G11032/G11032S1179.wav
2593,AESRC2020-BRITISH-ACCENT-G11032-G11032S1180,1,0,21,UK/G11032/G11032S1180.wav
2594,AESRC2020-BRITISH-ACCENT-G11032-G11032S1181,1,0,21,UK/G11032/G11032S1181.wav
2595,AESRC2020-BRITISH-ACCENT-G11032-G11032S1184,1,0,21,UK/G11032/G11032S1184.wav
2596,AESRC2020-BRITISH-ACCENT-G11032-G11032S1186,1,0,21,UK/G11032/G11032S1186.wav
2597,AESRC2020-BRITISH-ACCENT-G11032-G11032S1188,1,0,21,UK/G11032/G11032S1188.wav
2598,AESRC2020-BRITISH-ACCENT-G11032-G11032S1190,1,0,21,UK/G11032/G11032S1190.wav
2599,AESRC2020-BRITISH-ACCENT-G11032-G11032S1193,1,0,21,UK/G11032/G11032S1193.wav
2600,AESRC2020-BRITISH-ACCENT-G11032-G11032S1194,1,0,21,UK/G11032/G11032S1194.wav
2601,AESRC2020-BRITISH-ACCENT-G11032-G11032S1195,1,0,21,UK/G11032/G11032S1195.wav
2602,AESRC2020-BRITISH-ACCENT-G11032-G11032S1198,1,0,21,UK/G11032/G11032S1198.wav
2603,AESRC2020-BRITISH-ACCENT-G11032-G11032S1199,1,0,21,UK/G11032/G11032S1199.wav
2604,AESRC2020-BRITISH-ACCENT-G11032-G11032S1200,1,0,21,UK/G11032/G11032S1200.wav
2605,AESRC2020-BRITISH-ACCENT-G11032-G11032S1202,1,0,21,UK/G11032/G11032S1202.wav
2606,AESRC2020-BRITISH-ACCENT-G11032-G11032S1204,1,0,21,UK/G11032/G11032S1204.wav
2607,AESRC2020-BRITISH-ACCENT-G11032-G11032S1205,1,0,21,UK/G11032/G11032S1205.wav
2608,AESRC2020-BRITISH-ACCENT-G11032-G11032S1208,1,0,21,UK/G11032/G11032S1208.wav
2609,AESRC2020-BRITISH-ACCENT-G11032-G11032S1209,1,0,21,UK/G11032/G11032S1209.wav
2610,AESRC2020-BRITISH-ACCENT-G11032-G11032S1210,1,0,21,UK/G11032/G11032S1210.wav
2611,AESRC2020-BRITISH-ACCENT-G11032-G11032S1211,1,0,21,UK/G11032/G11032S1211.wav
2612,AESRC2020-BRITISH-ACCENT-G11032-G11032S1212,1,0,21,UK/G11032/G11032S1212.wav
2613,AESRC2020-BRITISH-ACCENT-G11032-G11032S1213,1,0,21,UK/G11032/G11032S1213.wav
2614,AESRC2020-BRITISH-ACCENT-G11032-G11032S1214,1,0,21,UK/G11032/G11032S1214.wav
2615,AESRC2020-BRITISH-ACCENT-G11032-G11032S1215,1,0,21,UK/G11032/G11032S1215.wav
2616,AESRC2020-BRITISH-ACCENT-G11032-G11032S1218,1,0,21,UK/G11032/G11032S1218.wav
2617,AESRC2020-BRITISH-ACCENT-G11032-G11032S1222,1,0,21,UK/G11032/G11032S1222.wav
2618,AESRC2020-BRITISH-ACCENT-G11032-G11032S1224,1,0,21,UK/G11032/G11032S1224.wav
2619,AESRC2020-BRITISH-ACCENT-G11032-G11032S1226,1,0,21,UK/G11032/G11032S1226.wav
2620,AESRC2020-BRITISH-ACCENT-G11032-G11032S1227,1,0,21,UK/G11032/G11032S1227.wav
2621,AESRC2020-BRITISH-ACCENT-G11032-G11032S1231,1,0,21,UK/G11032/G11032S1231.wav
2622,AESRC2020-BRITISH-ACCENT-G11032-G11032S1233,1,0,21,UK/G11032/G11032S1233.wav
2623,AESRC2020-BRITISH-ACCENT-G11032-G11032S1235,1,0,21,UK/G11032/G11032S1235.wav
2624,AESRC2020-BRITISH-ACCENT-G11032-G11032S1237,1,0,21,UK/G11032/G11032S1237.wav
2625,AESRC2020-BRITISH-ACCENT-G11032-G11032S1240,1,0,21,UK/G11032/G11032S1240.wav
2626,AESRC2020-BRITISH-ACCENT-G11032-G11032S1241,1,0,21,UK/G11032/G11032S1241.wav
2627,AESRC2020-BRITISH-ACCENT-G11032-G11032S1242,1,0,21,UK/G11032/G11032S1242.wav
2628,AESRC2020-BRITISH-ACCENT-G11032-G11032S1244,1,0,21,UK/G11032/G11032S1244.wav
2629,AESRC2020-BRITISH-ACCENT-G11032-G11032S1249,1,0,21,UK/G11032/G11032S1249.wav
2630,AESRC2020-BRITISH-ACCENT-G11032-G11032S1250,1,0,21,UK/G11032/G11032S1250.wav
2631,AESRC2020-BRITISH-ACCENT-G11032-G11032S1253,1,0,21,UK/G11032/G11032S1253.wav
2632,AESRC2020-BRITISH-ACCENT-G11032-G11032S1254,1,0,21,UK/G11032/G11032S1254.wav
2633,AESRC2020-BRITISH-ACCENT-G11032-G11032S1256,1,0,21,UK/G11032/G11032S1256.wav
2634,AESRC2020-BRITISH-ACCENT-G11032-G11032S1261,1,0,21,UK/G11032/G11032S1261.wav
2635,AESRC2020-BRITISH-ACCENT-G11032-G11032S1262,1,0,21,UK/G11032/G11032S1262.wav
2636,AESRC2020-BRITISH-ACCENT-G11032-G11032S1266,1,0,21,UK/G11032/G11032S1266.wav
2637,AESRC2020-BRITISH-ACCENT-G11032-G11032S1269,1,0,21,UK/G11032/G11032S1269.wav
2638,AESRC2020-BRITISH-ACCENT-G11032-G11032S1270,1,0,21,UK/G11032/G11032S1270.wav
2639,AESRC2020-BRITISH-ACCENT-G11032-G11032S1271,1,0,21,UK/G11032/G11032S1271.wav
2640,AESRC2020-BRITISH-ACCENT-G11032-G11032S1276,1,0,21,UK/G11032/G11032S1276.wav
2641,AESRC2020-BRITISH-ACCENT-G11032-G11032S1277,1,0,21,UK/G11032/G11032S1277.wav
2642,AESRC2020-BRITISH-ACCENT-G11032-G11032S1282,1,0,21,UK/G11032/G11032S1282.wav
2643,AESRC2020-BRITISH-ACCENT-G11032-G11032S1283,1,0,21,UK/G11032/G11032S1283.wav
2644,AESRC2020-BRITISH-ACCENT-G11032-G11032S1285,1,0,21,UK/G11032/G11032S1285.wav
2645,AESRC2020-BRITISH-ACCENT-G11032-G11032S2287,1,0,21,UK/G11032/G11032S2287.wav
2646,AESRC2020-BRITISH-ACCENT-G11032-G11032S2289,1,0,21,UK/G11032/G11032S2289.wav
2647,AESRC2020-BRITISH-ACCENT-G11032-G11032S2294,1,0,21,UK/G11032/G11032S2294.wav
2648,AESRC2020-BRITISH-ACCENT-G11032-G11032S2298,1,0,21,UK/G11032/G11032S2298.wav
2649,AESRC2020-BRITISH-ACCENT-G11032-G11032S2300,1,0,21,UK/G11032/G11032S2300.wav
2650,AESRC2020-BRITISH-ACCENT-G11032-G11032S2302,1,0,21,UK/G11032/G11032S2302.wav
2651,AESRC2020-BRITISH-ACCENT-G11032-G11032S2309,1,0,21,UK/G11032/G11032S2309.wav
2652,AESRC2020-BRITISH-ACCENT-G11032-G11032S2312,1,0,21,UK/G11032/G11032S2312.wav
2653,AESRC2020-BRITISH-ACCENT-G11032-G11032S2316,1,0,21,UK/G11032/G11032S2316.wav
2654,AESRC2020-BRITISH-ACCENT-G11032-G11032S2321,1,0,21,UK/G11032/G11032S2321.wav
2655,AESRC2020-BRITISH-ACCENT-G11032-G11032S2322,1,0,21,UK/G11032/G11032S2322.wav
2656,AESRC2020-BRITISH-ACCENT-G11032-G11032S2324,1,0,21,UK/G11032/G11032S2324.wav
2657,AESRC2020-BRITISH-ACCENT-G11032-G11032S2328,1,0,21,UK/G11032/G11032S2328.wav
2658,AESRC2020-BRITISH-ACCENT-G11032-G11032S2330,1,0,21,UK/G11032/G11032S2330.wav
2659,AESRC2020-BRITISH-ACCENT-G11032-G11032S2332,1,0,21,UK/G11032/G11032S2332.wav
2660,AESRC2020-BRITISH-ACCENT-G11032-G11032S2336,1,0,21,UK/G11032/G11032S2336.wav
2661,AESRC2020-BRITISH-ACCENT-G11032-G11032S2340,1,0,21,UK/G11032/G11032S2340.wav
2662,AESRC2020-BRITISH-ACCENT-G11032-G11032S2342,1,0,21,UK/G11032/G11032S2342.wav
2663,AESRC2020-BRITISH-ACCENT-G11032-G11032S2343,1,0,21,UK/G11032/G11032S2343.wav
2664,AESRC2020-BRITISH-ACCENT-G11032-G11032S2344,1,0,21,UK/G11032/G11032S2344.wav
2665,AESRC2020-BRITISH-ACCENT-G11032-G11032S2349,1,0,21,UK/G11032/G11032S2349.wav
2666,AESRC2020-BRITISH-ACCENT-G11032-G11032S2355,1,0,21,UK/G11032/G11032S2355.wav
2667,AESRC2020-BRITISH-ACCENT-G11032-G11032S2357,1,0,21,UK/G11032/G11032S2357.wav
2668,AESRC2020-BRITISH-ACCENT-G11032-G11032S2360,1,0,21,UK/G11032/G11032S2360.wav
2669,AESRC2020-BRITISH-ACCENT-G11032-G11032S2363,1,0,21,UK/G11032/G11032S2363.wav
2670,AESRC2020-BRITISH-ACCENT-G11032-G11032S2365,1,0,21,UK/G11032/G11032S2365.wav
2671,AESRC2020-BRITISH-ACCENT-G11032-G11032S2366,1,0,21,UK/G11032/G11032S2366.wav
2672,AESRC2020-BRITISH-ACCENT-G11032-G11032S2368,1,0,21,UK/G11032/G11032S2368.wav
2673,AESRC2020-BRITISH-ACCENT-G11032-G11032S2369,1,0,21,UK/G11032/G11032S2369.wav
2674,AESRC2020-BRITISH-ACCENT-G11032-G11032S2372,1,0,21,UK/G11032/G11032S2372.wav
2675,AESRC2020-BRITISH-ACCENT-G11032-G11032S2373,1,0,21,UK/G11032/G11032S2373.wav
2676,AESRC2020-BRITISH-ACCENT-G11032-G11032S2389,1,0,21,UK/G11032/G11032S2389.wav
2677,AESRC2020-BRITISH-ACCENT-G11032-G11032S2393,1,0,21,UK/G11032/G11032S2393.wav
2678,AESRC2020-BRITISH-ACCENT-G11032-G11032S2394,1,0,21,UK/G11032/G11032S2394.wav
2679,AESRC2020-BRITISH-ACCENT-G11032-G11032S2395,1,0,21,UK/G11032/G11032S2395.wav
2680,AESRC2020-BRITISH-ACCENT-G11032-G11032S2398,1,0,21,UK/G11032/G11032S2398.wav
2681,AESRC2020-BRITISH-ACCENT-G11032-G11032S2399,1,0,21,UK/G11032/G11032S2399.wav
2682,AESRC2020-BRITISH-ACCENT-G11032-G11032S3403,1,0,21,UK/G11032/G11032S3403.wav
2683,AESRC2020-BRITISH-ACCENT-G11032-G11032S3404,1,0,21,UK/G11032/G11032S3404.wav
2684,AESRC2020-BRITISH-ACCENT-G11032-G11032S3406,1,0,21,UK/G11032/G11032S3406.wav
2685,AESRC2020-BRITISH-ACCENT-G11032-G11032S3407,1,0,21,UK/G11032/G11032S3407.wav
2686,AESRC2020-BRITISH-ACCENT-G11032-G11032S3409,1,0,21,UK/G11032/G11032S3409.wav
2687,AESRC2020-BRITISH-ACCENT-G11032-G11032S3411,1,0,21,UK/G11032/G11032S3411.wav
2688,AESRC2020-BRITISH-ACCENT-G11032-G11032S3412,1,0,21,UK/G11032/G11032S3412.wav
2689,AESRC2020-BRITISH-ACCENT-G11032-G11032S3414,1,0,21,UK/G11032/G11032S3414.wav
2690,AESRC2020-BRITISH-ACCENT-G11032-G11032S3415,1,0,21,UK/G11032/G11032S3415.wav
2691,AESRC2020-BRITISH-ACCENT-G11032-G11032S3416,1,0,21,UK/G11032/G11032S3416.wav
2692,AESRC2020-BRITISH-ACCENT-G11032-G11032S3417,1,0,21,UK/G11032/G11032S3417.wav
2693,AESRC2020-BRITISH-ACCENT-G11032-G11032S4422,1,0,21,UK/G11032/G11032S4422.wav
2694,AESRC2020-BRITISH-ACCENT-G11032-G11032S4423,1,0,21,UK/G11032/G11032S4423.wav
2695,AESRC2020-BRITISH-ACCENT-G11032-G11032S4424,1,0,21,UK/G11032/G11032S4424.wav
2696,AESRC2020-BRITISH-ACCENT-G11032-G11032S4426,1,0,21,UK/G11032/G11032S4426.wav
2697,AESRC2020-BRITISH-ACCENT-G11032-G11032S4428,1,0,21,UK/G11032/G11032S4428.wav
2698,AESRC2020-BRITISH-ACCENT-G11032-G11032S4429,1,0,21,UK/G11032/G11032S4429.wav
2699,AESRC2020-BRITISH-ACCENT-G11032-G11032S4430,1,0,21,UK/G11032/G11032S4430.wav
2700,AESRC2020-BRITISH-ACCENT-G11032-G11032S5431,1,0,21,UK/G11032/G11032S5431.wav
2701,AESRC2020-BRITISH-ACCENT-G11032-G11032S5432,1,0,21,UK/G11032/G11032S5432.wav
2702,AESRC2020-BRITISH-ACCENT-G11032-G11032S5433,1,0,21,UK/G11032/G11032S5433.wav
2703,AESRC2020-BRITISH-ACCENT-G11032-G11032S5435,1,0,21,UK/G11032/G11032S5435.wav
2704,AESRC2020-BRITISH-ACCENT-G11032-G11032S5436,1,0,21,UK/G11032/G11032S5436.wav
2705,AESRC2020-BRITISH-ACCENT-G11032-G11032S5437,1,0,21,UK/G11032/G11032S5437.wav
2706,AESRC2020-BRITISH-ACCENT-G11032-G11032S5438,1,0,21,UK/G11032/G11032S5438.wav
2707,AESRC2020-BRITISH-ACCENT-G11032-G11032S5439,1,0,21,UK/G11032/G11032S5439.wav
2708,AESRC2020-BRITISH-ACCENT-G11032-G11032S5440,1,0,21,UK/G11032/G11032S5440.wav
2709,AESRC2020-BRITISH-ACCENT-G11032-G11032S5441,1,0,21,UK/G11032/G11032S5441.wav
2710,AESRC2020-BRITISH-ACCENT-G11032-G11032S5442,1,0,21,UK/G11032/G11032S5442.wav
2711,AESRC2020-BRITISH-ACCENT-G11032-G11032S5443,1,0,21,UK/G11032/G11032S5443.wav
2712,AESRC2020-BRITISH-ACCENT-G11032-G11032S5444,1,0,21,UK/G11032/G11032S5444.wav
2713,AESRC2020-BRITISH-ACCENT-G11032-G11032S5445,1,0,21,UK/G11032/G11032S5445.wav
2714,AESRC2020-BRITISH-ACCENT-G11032-G11032S5446,1,0,21,UK/G11032/G11032S5446.wav
2715,AESRC2020-BRITISH-ACCENT-G11032-G11032S5447,1,0,21,UK/G11032/G11032S5447.wav
2716,AESRC2020-BRITISH-ACCENT-G11032-G11032S5448,1,0,21,UK/G11032/G11032S5448.wav
2717,AESRC2020-BRITISH-ACCENT-G11032-G11032S5449,1,0,21,UK/G11032/G11032S5449.wav
2718,AESRC2020-BRITISH-ACCENT-G11739-G11739S1015,1,1,21,UK/G11739/G11739S1015.wav
2719,AESRC2020-BRITISH-ACCENT-G11739-G11739S1041,1,1,21,UK/G11739/G11739S1041.wav
2720,AESRC2020-BRITISH-ACCENT-G11739-G11739S1046,1,1,21,UK/G11739/G11739S1046.wav
2721,AESRC2020-BRITISH-ACCENT-G11739-G11739S1080,1,1,21,UK/G11739/G11739S1080.wav
2722,AESRC2020-BRITISH-ACCENT-G11739-G11739S1087,1,1,21,UK/G11739/G11739S1087.wav
2723,AESRC2020-BRITISH-ACCENT-G11739-G11739S1100,1,1,21,UK/G11739/G11739S1100.wav
2724,AESRC2020-BRITISH-ACCENT-G11739-G11739S1106,1,1,21,UK/G11739/G11739S1106.wav
2725,AESRC2020-BRITISH-ACCENT-G11739-G11739S1136,1,1,21,UK/G11739/G11739S1136.wav
2726,AESRC2020-BRITISH-ACCENT-G11739-G11739S1143,1,1,21,UK/G11739/G11739S1143.wav
2727,AESRC2020-BRITISH-ACCENT-G11739-G11739S1172,1,1,21,UK/G11739/G11739S1172.wav
2728,AESRC2020-BRITISH-ACCENT-G11739-G11739S1174,1,1,21,UK/G11739/G11739S1174.wav
2729,AESRC2020-BRITISH-ACCENT-G11739-G11739S1184,1,1,21,UK/G11739/G11739S1184.wav
